,Physical Aggression,Anger,Hostility,Всесилие,Неуязвимость,Уникальность,ГЧС,ПФ,ВСУ,ППВВ,ООО,ММО,ОЭ,СЧЗ,ДЗП,ОШКМ,ШЭС,ШЭМ,ШПС,ШКМ,ШНО,ШЛСМ,ШВ,ШСЖ,ШЛ,Директивный стиль,Аналитический стиль,Концептуальный стиль,Поведенческий стиль,Безопасность,Конформизм,Традиция,Самостьятельность,Риск-новизна,Гедонизм,Достижение,Власть-Богатство,Благожелательность,Универсализм,Неув.в прич.,Новизна,Сложность,Нерешенность,Общий ,Политика,Личный опыт,Воспитание,Спорт,СМИ,Общий,E',E,e,I',I,i,M',M,m,E||,I||,i||,OD,ED,NP,сложные,GCR,F1 (ОПС),F2 (ОПС),F1 (ША),F2 (ША)
E',0.0030367761151123677,0.10783286888665357,0.1250396295045788,-0.028729033644178174,-0.11047188003093811,0.2824720218780936,0.04102639846486284,0.13645253631671614,0.05673227084311978,0.18388180809496885,-0.01422187234611983,0.18362824319543816,0.11258589263664864,0.2453054216788272,-0.09540515997884351,-0.1672765756680383,-0.09331789213376593,0.09602267555154298,0.07075401155895801,-0.04780098217997317,0.01445907613391446,-0.08583409595690758,-0.10364498728751059,0.1580178222930469,-0.05913525969047238,-0.2730141540183167,-0.04623276690815968,-0.13013168520523014,-0.12535650565219,0.07792390532414213,0.16095688756790577,0.0006405529549022953,0.007835594493870092,-0.2547786863998492,0.0,0.031183195831368443,0.039092764726698995,0.08494944233672463,-0.04561596899828245,0.01266290045002593,-0.1952767470326809,0.11440357459553323,0.03326977778247421,-0.02723143064469539,-0.11022732088311467,-0.1748629542242352,0.07091224252014519,0.02028328064709653,-0.05709342100347449,-0.11797734081028692,1.0,-0.012158247782326345,-0.23336553993835196,-0.09725802349976748,-0.0056016085149891695,-0.12534875143367866,-0.1395326352247101,-0.026977554673383773,-0.020144793455051522,0.3203491079208721,-0.13426364939278615,-0.16457528804458818,0.5111612580120316,-0.08576964977537717,-0.23524618443191392,0.16022055669195942,0.134104705205697,-0.03852500626152796,0.03887942351478166,0.08690351321129067,0.02123084319876627
E,0.14013989701543172,0.21244565074057456,0.16264262479641622,0.24678940599463958,0.22154193443490602,0.14845230034518336,0.2229676758140583,0.250447098027404,0.1764754692417037,0.03921422969399759,0.026442045300550814,0.14608087262218183,0.05217536109657173,0.05067606754380657,0.24640212326924102,0.013495473280941729,-0.0033290010531456292,0.22659622142271743,0.029100954261399352,0.08155145804683614,0.027441079307303974,-0.17601621298764264,-0.1385973191629206,-0.042459877651862085,-0.0501747642624597,0.20951682469031643,0.2136341716323838,-0.17331207983560404,0.18245511911535056,0.17260801829131545,0.27733565576202857,0.11555262837356692,-0.21777808214987326,-0.13037984639011757,-0.0026152730044138703,-0.058997636796056595,-0.038072206291596196,-0.04454786338493844,0.21979783932364497,0.14277034188146362,-0.12834633421464967,0.1418033869886509,-0.02398937565400315,0.09000905462069053,0.07386027659452576,0.026579393276456535,0.20054252673582332,-0.07735739713670269,0.03355916858415526,0.1516102000020188,-0.012158247782326345,1.0,-0.17209395221157311,-0.11247110813694755,-0.32051479312026654,-0.5580897928572854,0.051568507714194696,-0.2910126256774003,-0.17606698016848496,0.6056740711422736,-0.5290504223855065,-0.2831033027278015,-0.10010082341663645,0.7234221169734352,-0.6096785649128966,-0.34033567092106215,-0.06109515117727635,-0.407477858110612,-0.15210499361275479,-0.04582336045336077,-0.019519161151928657
e,0.19600729539525624,-0.002373651912091348,0.040294512104276446,-0.08175934976735193,0.0580411548868202,-0.2948439933806504,-0.20989573390303742,-0.045098930939000914,-0.013485009149389167,-0.04395764956830157,0.0753363217743397,0.03048405132582606,0.14669742881327555,0.1709134282089394,-0.06295673572954735,-0.04165427629380805,-0.08472992837636466,-0.027497683391768103,0.10709447098833648,0.08760705847867527,-0.04526365715414686,0.0382816584920039,0.17034002322216837,-0.009105487390939705,0.10853874734348576,0.053061038853833106,-0.04538310049884845,0.17008162082164277,0.10192840871283898,-0.03353041372441543,-0.17918378258637477,-0.05487037717187225,0.10731467282178937,0.1305650116217849,0.19931968158402505,0.0694288149656095,-0.11403460488283584,-0.0006823753064526865,0.07901936136920838,0.04540672181772161,0.0006483562959265387,0.07769492073238783,-0.09113119165043534,0.019726598954964075,0.051236621865690196,0.006310636783456821,-0.14631054807932517,-0.026325532870431143,-0.11998593997144114,0.03486626527871063,-0.23336553993835196,-0.17209395221157311,1.0,-0.047791971673348047,-0.1097306535409801,0.04223022458195687,-0.2541395059749911,-0.01513785039341188,0.08360572792965806,0.03300891361017461,-0.15248213204703978,-0.011797738162294317,-0.34644900935263523,-0.24733318817141314,0.43040654757621744,0.07878439555656998,0.07346347256715902,0.10341232108281521,0.12908715144453078,-0.08900465201925985,-0.07905241447556888
I',-0.09419990047800798,0.010178149998272806,-0.03776861386999055,-0.4060797902367449,-0.10061911467642866,0.020928501203757475,-0.21877979168954206,-0.044532840710041634,-0.26453408638270576,0.027561238671548503,0.01786375049579902,-0.17928041427049368,0.06135397788480952,0.1420713406284397,0.019017777506080576,-0.12028642624815057,-0.15160434391910363,-0.034438775510204085,-0.28215196433015854,0.1918117792161453,-0.17431377901025502,0.07780904735064326,0.09669172381337243,-0.09288444073532257,-0.0791497495285405,0.08353726881272684,0.021368822258304936,0.04104777663042909,0.020246602829752873,-0.11945798778972318,-0.22160131510697956,0.10470584461713381,0.14580296087995107,0.1621958843291204,-0.023949556812377502,-0.13010737459410177,0.027300066096573372,0.11512592208611727,0.04675177790002613,-0.10336855033855454,0.0905255260614456,-0.08226560444866474,-0.11367895311975044,-0.12465929971638504,-0.04683848519548668,0.04059781526119366,0.002700710947705135,-0.29018839273694036,0.0026518762629035406,-0.1424469865617662,-0.09725802349976748,-0.11247110813694755,-0.047791971673348047,1.0,0.06406586509302307,0.03531684578134074,-0.11971303267014331,0.11624763874381928,0.2174341240422176,-0.08082734433918044,0.13273974021794557,0.04043846550516414,0.12188097252558831,-0.0421456282412875,0.01584045580616942,-0.004284001027886194,-0.15968198433218103,0.22859590773063965,-0.039668938126122114,0.18460888348541754,0.050898659855928764
I,-0.16976280056788504,-0.11729488980852552,-0.09003869681809545,-0.32028279572513874,-0.2786391062876764,-0.0847511732821765,-0.14965135687542108,-0.11009240971890719,-0.07826068674189325,0.0006252687279034407,-0.10683124941360565,-0.0669006974911935,-0.049412456613258576,-0.15797965732138888,-0.14112016126301696,0.10960426405784524,0.08094812550563746,-0.10652517742550587,-0.11463443866948164,-0.08257117706186246,-0.1264279082482028,-0.022216884319567275,0.13877039114323622,0.16985568397688453,-0.0271122581345171,0.055701174972513534,0.02392313201914475,0.17629669427943834,0.04175610470248729,-0.006359308513668366,0.08278717291430651,-0.010455004385678717,0.1605302738761928,0.19586937825214126,0.10810824473236222,0.2663345562644218,0.28627512276673167,0.028653118870399102,-0.18006457203551507,0.010334093280439854,0.20053280001054827,-0.18301437640446794,0.28211797387104276,-0.05387480237611791,0.019990144009081806,-0.13572417850765925,-0.05360810889228174,-0.06708991401824918,-0.1267240552346523,-0.10183501544346311,-0.0056016085149891695,-0.32051479312026654,-0.1097306535409801,0.06406586509302307,1.0,0.07145685437223714,-0.09760412928426157,0.33985208176045306,-0.038531266895061166,-0.3411919028348456,0.4051329644622975,0.047694813852512744,0.07057127960333134,0.0477245013839329,0.0637836786436976,0.028275021563575593,0.15031315240083507,0.21182002942999714,0.12339129903926047,-0.0720333326786127,0.08292891795880106
i,-0.09970092177949132,-0.04379900489791295,-0.11481516480822986,-0.09782027298551699,-0.08191321162238357,-0.01487451429112458,-0.052585685880362436,-0.12555204407104206,-0.08245557317409236,-0.013580288310650841,0.11913900908472858,-0.09435223811899943,0.058010552168254056,0.027449436671313526,-0.20417360503696771,-0.029157017250681535,-0.016622247026922124,-0.09428600120889334,0.07125574198945522,-0.07124712337089621,0.10054443791340528,0.05031742873930576,0.17679354710712283,-0.11836737323168377,0.037472556860452824,-0.24276086448278708,-0.2847620064734085,0.2295186824092217,-0.1056339337075471,-0.15004702758629332,-0.13485485837062444,-0.028384190570890436,0.1104762150162382,0.0452433143021706,0.005022494647239944,-0.011083878326889389,-0.03936997910993307,-0.001379868311652204,-0.025299981828872765,-0.04208389526615025,-0.014421842772506414,-0.0674268622313348,-0.0062823187940527474,-0.14958836730257116,0.0259020916495732,0.07529038797978764,-0.09054413829989902,0.11203962158410002,0.02274657291478464,-0.05744849896214261,-0.12534875143367866,-0.5580897928572854,0.04223022458195687,0.03531684578134074,0.07145685437223714,1.0,-0.1666190474687992,-0.0403993477176858,-0.11242736103134265,-0.4375775901651517,0.5958338405178311,-0.028879344221629674,-0.20514028639870813,-0.5919601526645282,0.6658540455913367,0.2859486031206567,0.04382628306715012,0.1519047956473275,-0.010565668665383682,-0.08562552036994815,0.017964559629725308
M',-0.021826905378764277,-0.18490680740416776,-0.1541931021483686,0.11471703236246157,-0.005288174763229842,-0.00938266572285403,-0.005415579061876926,-0.017561747755374103,-0.0484431127644787,-0.2309559019192014,-0.08377540035793637,-0.15100126256505986,-0.2658886601990256,-0.2556740354938432,0.08117033712597609,0.12261265185282683,0.16799227616872062,-0.04574960149819781,-0.03928164761117131,-0.1402046383773984,0.09072815415643666,0.023717527415537024,-0.20105210996989645,0.05973177873446906,0.060057887120115776,0.13052967799087523,0.11674982352405308,-0.11097327946407129,0.09101041060765201,0.06109964145402395,-0.029459682029919495,-0.1632323945657548,-0.116619187053011,-0.03753066289141612,-0.13238255648371855,-0.06991577890784839,-0.022806837529587624,-0.0850509470069265,-0.13247108467807175,-0.052402528705115685,0.0737221634832273,-0.0198207650343648,-0.015096424997326307,0.06829761937945245,-0.040013215435294895,0.09107477682917466,0.017927180872802734,0.1265090281062209,0.007515758463007149,-0.043061832300676235,-0.1395326352247101,0.051568507714194696,-0.2541395059749911,-0.11971303267014331,-0.09760412928426157,-0.1666190474687992,1.0,-0.1596585174872272,-0.0009140859475202626,-0.2920585388824929,-0.08745609847862863,0.5560067372316179,0.3627386545905662,-0.005225442118867011,-0.20090498404942944,-0.27976214055447146,0.09574181143000189,-0.12941885392468294,-0.15592031643546775,-0.05476321850307875,-0.1479359801540768
M,0.02071959580289981,0.019646826240285308,-0.004883531297598978,-0.16292796280082972,-0.2174345783780979,-0.11230431959983227,-0.178965763110411,-0.23583907115964775,-0.1677524979219705,-0.005593646568724558,0.06227616700818502,0.041354421488169285,-0.008880660122225041,0.1521658315743966,0.03851235309668955,-0.05093617426414041,-0.1830987739270148,-0.046389555621853644,-0.04907904051093993,-0.002886764125921767,-0.12249007873876117,0.1440766072042829,0.08517830580379557,0.07753944171661019,0.09693536923422458,0.10215773839996851,-0.0045697354509666565,0.024945908180031343,0.015408317349312708,-0.1528961109324381,-0.0504973221117062,-0.07987689695973431,0.08977578162746064,0.01532389051360496,0.09626792169820177,0.03601514819485047,0.10077833095731596,0.08676111736409063,-0.14064872454968833,-0.055570209423994016,0.29297322378093105,-0.1808918887456939,0.22089103381607947,-0.032616871027598575,-0.008347905368763193,0.0774694508496814,0.012218941859178807,-0.1036814026756058,0.14487704632747558,0.05315096436794261,-0.026977554673383773,-0.2910126256774003,-0.01513785039341188,0.11624763874381928,0.33985208176045306,-0.0403993477176858,-0.1596585174872272,1.0,0.1444661666000099,-0.24463989465808406,0.14920042385864568,0.24279336134178828,-0.036257738623832955,0.037418680505979234,0.05118942721166337,0.02754399387911247,-0.1743249474458309,0.27544963581233906,0.13005228272284597,0.2839019706648202,0.11249330815215182
m,-0.00334220660165982,-0.1942457214765866,-0.18972762035836493,0.04893342359225849,0.11273133660360363,-0.06095730811156223,-0.1838605051128648,-0.13567086277257462,-0.1463396359882469,-0.11467980608327837,0.030237337202637642,-0.18989562244675415,0.041423223398200204,-0.09800321707787588,0.07546928571222414,0.16639878907318761,0.12575944396562905,-0.14778739089539272,-0.12024083190845918,-0.08066663021335525,-0.2349110582724422,-0.10574669814807568,0.05168765678996331,0.09701636368382577,0.07404096174914127,0.003664306798692912,-0.09955316715790859,-0.05493887653145826,-0.21820918025584712,0.0017152254952573333,-0.18049487256484023,-0.014099559753076757,-0.03233878789460859,-0.07111685946348927,-0.04030779913854734,0.06224617888847187,-0.0038414826927954905,-0.21676901983167443,-0.0291037079155762,0.000871031232546751,0.049251844251520495,-0.035769877159504464,-0.07723678936110896,0.071520015286667,0.20724419977714817,0.1725776100243209,0.1384939659749334,-0.08794033788910342,-0.00776815199088546,0.2532655302830431,-0.020144793455051522,-0.17606698016848496,0.08360572792965806,0.2174341240422176,-0.038531266895061166,-0.11242736103134265,-0.0009140859475202626,0.1444661666000099,1.0,-0.07176331175215697,-0.0388407599544273,0.2504229223075707,-0.10134058572523919,-0.14357452175091576,0.16862995050899046,-0.019530785749081937,0.014195554636967905,0.15091434350817345,0.0891454326714384,0.13909594116260945,-0.11553758444006518
E||,0.09407959972247788,0.23370562283270713,0.24845888185034098,0.017200604327016315,0.20697220414923315,0.10089794637571733,0.157562175469544,0.29695993122558934,0.06743926124804132,0.1418003544059018,0.0188566292704877,0.3593520669086766,0.21858763022565617,0.2903553597854363,0.2602996477999836,-0.11713112804678398,-0.11365788165800102,0.14185794100685983,0.03349069062022188,0.16026826485643805,0.008310639911186286,-0.002577193336597153,-0.05668648681077248,-0.024301014239704273,0.030074677916961515,-0.06429904295605494,0.11322492614950827,-0.058174479378304,0.03087905585642198,0.17306201204815075,0.1986311831023109,0.11855089348346903,-0.04597489180484593,-0.14113332376480706,0.051416974594015806,-0.022755382475683004,-0.07232318657507297,0.013781637176578718,0.3005648696447262,-0.00827901212843735,-0.21016784885266826,0.1588785141907745,-0.027189751555986866,0.06474154967227966,-0.05174018798960321,-0.10259981431433458,0.05604254363865283,0.04574966824613848,-0.005679618342470648,0.04955332227470769,0.3203491079208721,0.6056740711422736,0.03300891361017461,-0.08082734433918044,-0.3411919028348456,-0.4375775901651517,-0.2920585388824929,-0.24463989465808406,-0.07176331175215697,1.0,-0.5225248875072996,-0.5066453106337167,-0.01932895002447865,0.4126536306249159,-0.43525937767207223,-0.08023869693414261,-0.2091922993563128,-0.18784027223122762,-0.018001522380986793,0.06885895680881819,-0.04562681775239518
I||,-0.2560650198274211,-0.07964152453075023,-0.14874868717764517,-0.20257593074742916,-0.15916375083304188,0.04556368881786962,-0.17002967415651618,-0.2009060953849736,-0.23865669600115913,-0.0037817462841774193,-0.08375837985130773,-0.20937912310758416,-0.09827250172794051,-0.10828904161915037,-0.147158973872637,0.05623469381729572,0.086820614286413,-0.13700310890279366,-0.14123414800585174,-0.08257902096680335,-0.04531321236215258,0.10670718944493505,0.18318277825176843,-0.06043059126234406,-0.03689554154567146,-0.07121283463642097,-0.08199198184141306,0.2435585164465701,-0.028061000326449596,-0.06410388117479696,-0.031989987310061356,0.04544935846728715,0.2316505998389856,0.18858304538507145,0.03461609583439036,0.12700635234403387,0.13710880754217591,-0.0028178798147053875,-0.10197241407496711,-0.029298092003992218,-0.036144869800612454,-0.060826376615880716,-0.03920080449947611,-0.08400697387113867,-0.09823471122168488,0.011726944291283467,-0.19401847593754848,-0.06573266297757333,-0.023870967741935485,-0.14864684840800813,-0.13426364939278615,-0.5290504223855065,-0.15248213204703978,0.13273974021794557,0.4051329644622975,0.5958338405178311,-0.08745609847862863,0.14920042385864568,-0.0388407599544273,-0.5225248875072996,1.0,-0.027564668905162692,-0.0204192769925493,-0.38486269496332975,0.377500309977447,0.2294074185428485,0.031021320062808555,0.08863153385143796,-0.07615249575451334,-0.061893506389563195,0.020814067555853605
i||,-0.05957357382148798,-0.1521781303635246,-0.14779820660001353,-0.06779272830603443,-0.1953577125043922,-0.06665124541419536,-0.11559272361611735,-0.2389130829593618,-0.07904390582381104,-0.17034369574238847,-0.09775420796985483,-0.2807918355832251,-0.17656275877558464,-0.15443347290136786,-0.12367660923432469,0.019720716360232135,0.006486153706538046,-0.06254515059744123,0.0666221126747364,-0.09963378710637014,0.005627958513016553,0.08769997870237826,-0.04633039581671923,0.09140099511384611,-0.01629323772107305,0.11157960121057153,-0.030122646270345978,-0.13085003542763485,-0.06273381369122165,-0.12101910828025475,-0.12714230540906102,-0.18259920938778756,-0.03869531180002244,0.0018863560022885477,-0.02611464968152866,-0.06747048811576246,0.064193420711251,-0.03359848810205234,-0.2647850932063396,-0.03234542425702098,0.17424896977543083,-0.06774336242468028,0.027619316088466843,0.0657643862899566,-0.05631173478382407,0.06861739794960499,-0.05045886184095273,0.04144840720773207,0.029487785340406598,-0.06623184688968727,-0.16457528804458818,-0.2831033027278015,-0.011797738162294317,0.04043846550516414,0.047694813852512744,-0.028879344221629674,0.5560067372316179,0.24279336134178828,0.2504229223075707,-0.5066453106337167,-0.027564668905162692,1.0,0.16820070542172547,-0.1513680454457593,0.11891495924368452,-0.01795903053712646,0.09289495600146147,0.12409186197938232,0.04792173245796342,0.012317951518407377,-0.15658211793717586
OD,-0.07779229674280076,-0.051288551022764806,-0.12805737044616994,-0.08402172272721582,-0.1159807031781966,0.2384092555859402,0.0013052191780281222,-0.042325907734162685,-0.02842698356035009,-0.056628384920919365,-0.12216325418792948,-0.03999963021206154,-0.18142346111399643,-0.04227263407210102,-0.0031300831765048963,0.018237257835563025,0.08664129410942913,-0.10207110756380622,0.003641286854719938,-0.08564845221052413,0.05060032220714858,-0.043039677202420974,-0.021082592103820994,0.07746457496914144,0.011161189372017422,-0.10626222046710801,0.16882860387104726,-0.193004086132981,-0.043869189967712094,0.11846041899351092,0.06106116024023486,0.07666442501681235,0.06306850351469923,-0.12017377110836011,0.035341782462152437,0.0032096260994135405,0.131921279968044,0.14600538623801387,-0.019433894373559735,-0.10170179551706086,-0.1763124480982691,0.10577733409273775,-0.10187571996070964,-0.027723016869181934,-0.21408930522862776,-0.117067242727068,0.029912292799135546,0.10131130388900132,0.0724554990058201,-0.20008223867343172,0.5111612580120316,-0.10010082341663645,-0.34644900935263523,0.12188097252558831,0.07057127960333134,-0.20514028639870813,0.3627386545905662,-0.036257738623832955,-0.10134058572523919,-0.01932895002447865,-0.0204192769925493,0.16820070542172547,1.0,-0.09697333075108226,-0.31197099740449424,0.0007097475186927445,0.15781839424611924,-0.16041336763521324,-0.0984819972840717,0.11376376008352664,0.12043167820347879
ED,0.10030639106382026,0.14934452920226918,0.18799602110199362,0.11767557498489815,0.13783797674911802,0.0677574929378336,0.139325579478573,0.07743533927439569,0.13308936194650706,0.031332670183665604,0.011438870760707797,0.11543208785401031,-0.06563451087990164,-0.06820348031057086,0.26846885606077897,0.02593117469671461,-0.01497736384285513,0.13628320955843082,-0.07091870368240061,0.02255561175041746,-0.07039327029185612,-0.09445454293936584,-0.11398767717551993,0.07446038002171086,-0.1051620226421986,0.20554527941838105,0.18904240963481597,-0.18410547614793138,0.12826185789089353,0.05392869635314502,0.3231063033025737,0.06296969529291056,-0.19898894660974453,-0.0169393732344584,-0.06373391387189865,-0.06251156015916666,0.04392025830019064,0.00808158687660548,0.10658306742726388,0.059129384067473964,0.06718852840371341,-0.03195019284069948,0.15944139040785305,0.12654869458997148,0.07223946910080034,-0.03051837197173798,0.12759498667191752,-0.09546801653539352,0.02713775413202966,0.13382062768105601,-0.08576964977537717,0.7234221169734352,-0.24733318817141314,-0.0421456282412875,0.0477245013839329,-0.5919601526645282,-0.005225442118867011,0.037418680505979234,-0.14357452175091576,0.4126536306249159,-0.38486269496332975,-0.1513680454457593,-0.09697333075108226,1.0,-0.6670004063341131,-0.3163394796480533,-0.12659819719135276,-0.20155654592083802,-0.10192133460746187,-0.039320442337147286,0.019939456824519076
NP,0.07086936738384077,-0.16683978135247823,-0.11132391904530362,-0.12007034976343799,-0.030178272940920525,-0.18857653044822298,-0.14569658861617224,-0.10320974970871863,-0.10793179124878138,-0.04042488680416053,0.11937776078229531,-0.10076442204668086,0.11954900854964691,0.05153992218562998,-0.2274875699113301,0.00652799369876991,-0.015458835379763678,-0.1522340403847282,0.04645289415963742,-0.011640349149490161,0.03493085365042559,0.043545951721043995,0.17023389228642793,-0.1351570857114821,0.0660694242847117,-0.10810337029942524,-0.23251171846726307,0.2403242731149281,-0.12632821034771066,-0.1537039100862518,-0.2689903007694533,0.004549577045482208,0.16497114873607374,0.14112018503741192,0.12777032854906528,0.09243887672745467,-0.09633081003432938,0.06047502335627509,-0.08049464793227039,-0.04047265467919556,0.08453901665976551,-0.08837911941274929,-0.06329495818069893,-0.13898967887125685,0.1621717484877474,0.17163977466029753,-0.04689688558065517,0.14343992219499685,-0.002546376458532526,0.0907662193908024,-0.23524618443191392,-0.6096785649128966,0.43040654757621744,0.01584045580616942,0.0637836786436976,0.6658540455913367,-0.20090498404942944,0.05118942721166337,0.16862995050899046,-0.43525937767207223,0.377500309977447,0.11891495924368452,-0.31197099740449424,-0.6670004063341131,1.0,0.2983850723529628,0.0827336764590983,0.23321222632569458,0.18221754931265854,-0.014795761150063886,-0.04521344871715742
сложные,0.1453601510828135,0.13862473327473246,0.08964793410583896,-0.0333482653074574,-0.14527234669480607,0.009546400109959491,0.033060509291641005,-0.019242691044653096,-0.065003648266311,0.11817227677587863,0.04440937168975966,0.18131856951790862,-0.015230833383961754,0.16953437058651719,-0.0918365426656624,-0.1154850162862251,-0.19694930876946126,-0.04787790741610681,0.09453766073814933,-0.03389734146028823,0.029753269820850716,0.1561444541124038,0.037323340555237096,0.006511515215422475,-0.16049512273914415,-0.2420048077518341,-0.1833777298605371,0.01907260885951969,-0.11244116796583449,-0.05664001938632191,0.03147246380514359,0.07097475186927446,0.09984323330314462,0.10705605837597429,0.055949287442586274,-0.02438943786651943,0.08663137856524604,0.185974660839091,-0.024905517780200753,-0.014030787158307644,-0.14064125478257253,0.09939278435203727,-0.221182108812582,0.0073146802996829855,-0.19337950788114788,-0.035100037262219344,-0.05612314863323058,0.10964756205333938,-0.025026263841038017,-0.00430950421036343,0.16022055669195942,-0.34033567092106215,0.07878439555656998,-0.004284001027886194,0.028275021563575593,0.2859486031206567,-0.27976214055447146,0.02754399387911247,-0.019530785749081937,-0.08023869693414261,0.2294074185428485,-0.01795903053712646,0.0007097475186927445,-0.3163394796480533,0.2983850723529628,1.0,-0.037562983713951774,0.21777400887135165,0.2400132555359717,0.04843123782742766,-0.12198624306750155
GCR,0.0,0.02250031428399617,0.04524160693466499,0.2071938639564307,0.17000141922540377,0.14285800164395843,0.10207306794177026,0.05108547514374757,0.22593876395053558,-0.05753228917919252,-0.03489152614919814,-0.18819485285385645,-0.029131623586370458,-0.024196857831374066,-0.06497663765996806,0.09742730278436315,0.16332928075188868,-0.02017314270497501,0.08958434407748672,-0.12249631018754799,0.0943105955699576,-0.0517128100208456,0.012357415511174343,0.22138007720707198,-0.044519402741671474,0.04217660951788511,-0.11402169985516585,-0.11791443579429875,0.07475365678099977,0.1815653525823479,-0.09394556334783315,0.0028782729280849837,-0.05366898891505806,-0.05875316211522741,0.07001783997125081,0.1052797846433731,0.0023316675632707395,-0.08227838903658902,-0.046988163232711294,0.20304864041111054,-0.05206130912735604,0.025260179434072202,-0.015437614445007986,-0.0633001699325701,0.057386809507896534,-0.018278629774863078,-0.05139382272534627,0.09216700614635853,0.0027845459396470553,0.012880549550924197,0.134104705205697,-0.06109515117727635,0.07346347256715902,-0.15968198433218103,0.15031315240083507,0.04382628306715012,0.09574181143000189,-0.1743249474458309,0.014195554636967905,-0.2091922993563128,0.031021320062808555,0.09289495600146147,0.15781839424611924,-0.12659819719135276,0.0827336764590983,-0.037562983713951774,1.0,-0.10070110858361023,0.019404187144226395,-0.19943267348453333,-0.025419088497568906
F1 (ОПС),-0.11559798366269816,-0.07774591144060783,0.05332591283294094,-0.16297999730645732,-0.18818462522868035,-0.30376802772267003,-0.19998423179674307,-0.17665068846458992,-0.12240261824112324,0.057880031779754926,-0.0029459998074730263,0.03681871949557308,0.05202861710591104,0.024870389597493502,-0.0009217430624352856,0.029088084830177673,-0.08574445813996119,-0.23093387482824654,-0.06753279560921423,0.03773505265428241,-0.18240807645557142,0.22124692727603928,0.010773765435105914,0.04670349656654623,0.06980265759504624,0.11231017143992246,-0.1961740386428966,0.21952836860239805,0.06740275195886065,-0.21568516284722733,-0.38122533656094026,0.017255116768280884,0.31815293192408906,0.38025509005540253,0.14480000658434602,0.09881284215004968,-0.05578894983941332,0.25816385329237257,-0.01992457348435559,-0.06950400316048609,0.08978875988109401,-0.01083045629278041,0.014896721949531266,0.04561018771711418,-0.03766993989861559,-0.008454576165512484,-0.06657093466918353,0.03806444761412027,-0.009812979221977488,-0.03887408708372409,-0.03852500626152796,-0.407477858110612,0.10341232108281521,0.22859590773063965,0.21182002942999714,0.1519047956473275,-0.12941885392468294,0.27544963581233906,0.15091434350817345,-0.18784027223122762,0.08863153385143796,0.12409186197938232,-0.16041336763521324,-0.20155654592083802,0.23321222632569458,0.21777400887135165,-0.10070110858361023,1.0,0.4230851529603576,0.13880519434341826,-0.000635601665260646
F2 (ОПС),0.04260272850340118,-0.10971399643394092,0.020584037408132503,0.011258043437330766,-0.21413036651332,-0.1649814683368148,0.11789088805086279,0.0876321313696247,0.07926432362846218,0.16105152172905654,-0.004655800252867752,0.08452511821267022,0.06451500386410863,0.09795934485639289,-0.06249262897125187,0.09035529565304876,-0.008929485447422211,-0.12449959833057812,0.23988277138212244,-0.031599195343842715,0.03582104730059789,0.09747000393270686,0.06826137713324706,0.04428557338790491,0.12485623924270992,-0.0574738557459667,-0.2398650054776963,0.05975971121404468,-0.051622193111157975,-0.07313915845871638,-0.21284371053457257,-0.05750000010689322,0.16644501413929202,0.2861228497950031,0.15972968296917395,0.05811023640324506,-0.0050866015929860375,0.15440368720358133,0.06297680945628793,0.16979860281250295,0.11258982015453382,-0.011203357402393218,0.05747614038588986,0.1513710347953318,0.01562736876489493,0.005658965437410541,0.073569489875183,0.03873479192284224,0.07816152804116397,0.131779885291508,0.03887942351478166,-0.15210499361275479,0.12908715144453078,-0.039668938126122114,0.12339129903926047,-0.010565668665383682,-0.15592031643546775,0.13005228272284597,0.0891454326714384,-0.018001522380986793,-0.07615249575451334,0.04792173245796342,-0.0984819972840717,-0.10192133460746187,0.18221754931265854,0.2400132555359717,0.019404187144226395,0.4230851529603576,1.0,-0.01594865316089518,0.14727212404313486
F1 (ША),0.17589753929276716,0.09631676918598822,0.21659223821572518,-0.1821189410673083,-0.07435909793305728,0.1297355065792216,-0.1951958290971334,-0.08049257880370722,-0.15629150540474904,0.019494599252180136,0.1619530615451265,0.1823785314690842,0.09388201950984802,0.32198053367411517,0.08393043765567461,-0.2843186445404398,-0.23497118861479352,0.051201734785960365,-0.009438373357240237,0.18217519983870112,0.030089216350250938,0.3998366385921225,0.0499552884107583,-0.11560439580355343,0.12247664585567464,0.0315340821555584,-0.09726247593250939,0.07765803026989365,0.08012367943957252,-0.0980305628513207,0.0030554690912473733,0.1164427315914976,-0.07897471897389846,0.011104558270559582,0.06808572282508871,0.0984070932994143,-0.04246038878042234,0.03526403166768717,-0.09193552983080962,-0.28464031008571217,0.08637717401261247,-0.037566998536442506,0.003012184835115666,-0.053340635722408616,0.15525396577210696,0.1434891775487444,0.13568936493586428,0.03544063553807966,0.06526275369841832,0.12935739171595942,0.08690351321129067,-0.04582336045336077,-0.08900465201925985,0.18460888348541754,-0.0720333326786127,-0.08562552036994815,-0.05476321850307875,0.2839019706648202,0.13909594116260945,0.06885895680881819,-0.061893506389563195,0.012317951518407377,0.11376376008352664,-0.039320442337147286,-0.014795761150063886,0.04843123782742766,-0.19943267348453333,0.13880519434341826,-0.01594865316089518,1.0,0.23461646411444462
