,Пол,Physical Aggression,Anger,Hostility,Всесилие,Неуязвимость,Уникальность,ГЧС,ПФ,ВСУ,ППВВ,ООО,ММО,ОЭ,СЧЗ,ДЗП,ОШКМ,ШЭС,ШЭМ,ШПС,ШКМ,ШНО,ШЛСМ,ШВ,ШСЖ,ШЛ,Директивный стиль,Аналитический стиль,Концептуальный стиль,Поведенческий стиль,Безопасность,Конформизм,Традиция,Самостьятельность,Риск-новизна,Гедонизм,Достижение,Власть-Богатство,Благожелательность,Универсализм,Неув.в прич.,Новизна,Сложность,Нерешенность,Общий ,Политика,Личный опыт,Воспитание,Спорт,СМИ,Общий,E',E,e,I',I,i,M',M,m,E||,I||,i||,OD,ED,NP,сложные,GCR,F1 (ОПС),F2 (ОПС),F1 (ША),F2 (ША)
СМИ,0.004481727052562308,0.18905976627292134,0.11997074032222899,0.019502444830030434,0.08775277766789295,0.12034670041264468,0.2784461270643492,0.07821662093679232,0.06385049368615214,0.005670962723967375,0.015352383294134957,0.12370587676382323,0.2673764811853474,-0.015558595064286642,0.14819466405925857,0.1778622968705866,0.08322388426920806,0.058494374395515455,0.06243934250178097,0.04489463375530079,0.062362462804106615,-0.0936592146263089,0.06931009773459135,-0.11268242565813727,-0.129782460935301,-0.05366262214918948,0.15497007113239067,0.06642559738619164,0.05877919887719775,0.06631126761444257,0.056444456099540234,-0.038614713114743765,-0.0564765967724619,-0.08166839008821447,-0.05003848571064733,-0.09895850091171352,-0.26992409816899615,-0.2457790683966998,0.2201922393149024,0.19731281572792211,-0.1228060842605502,-0.016290343609235015,0.106210801436494,0.10995444398409852,0.24504672644595607,0.0009219204146896648,0.2661538152793135,0.2003231591969393,0.23280688632844443,1.0,0.24414544549977313,-0.06676510291793564,0.09136680531834396,-0.1422157994915733,-0.027929509360644682,-0.1351366438550286,0.019069440125991356,0.008918657522256193,0.1639431893044256,-0.030888841513429237,-0.004239358997689992,-0.04285714285714288,0.03488071196770044,0.09609309246645739,0.06101314732522875,-0.02689740225622132,-0.054704760646934886,-0.0066399080041428344,-0.008187058372605046,0.07379058286226182,0.07815845404220627,0.18582777905985862
Общий,-0.1932224837581412,0.42850169952698464,0.10998913741171501,0.18318446033813415,0.2346742895177588,0.1756163653711918,0.08182768356936174,0.18578237781582732,0.083963757683832,0.1076654591722537,0.05562129552405439,0.2501111558239023,0.1854601708670131,0.1261677791537368,0.12248197244963303,0.38975294004107963,0.04052480729647197,0.11538064611732773,-0.07837590022836079,-0.05958844026496504,0.09158932707524432,0.01997227995895809,-0.06330633812858319,-0.11013829127069645,-0.08663511609536745,0.14773305740471548,0.17249072759434383,-0.07103767785225779,-0.01253432051958411,0.21649578012116624,0.03915153055462545,-0.028943781791762706,0.03348851273235536,-0.03890771386627962,-0.030652588345792882,-0.12104716558909238,0.08138624264699527,-0.14387650958298542,0.08907467223641148,0.18578849293481212,-0.05126688580743836,0.2088634597506001,-0.11002277477943474,0.1968377748765862,0.04190954320448744,0.6267748795686409,0.6166228670410878,0.7241066144273652,0.42352943413123656,0.24414544549977313,1.0,-0.15391059095215776,0.17177875127562503,0.06415702169346713,-0.19305778477425514,-0.09362882596218638,-0.03173169507444991,-0.03700689734450192,0.06842278685086019,0.28204097133138595,0.029444143247351756,-0.1550317726573275,-0.06037366597683263,-0.21214307137943228,0.148873443617264,0.13182428750406477,-0.03737911651447416,0.03930982473369197,-0.030893818691860333,0.16080696145387266,0.15276935818185078,0.14156572033046727
E',0.08757807679052053,-0.006135034268791449,0.11957758938937275,0.15094469427276222,-0.015019948164816062,-0.10951485524314604,0.2889139399015885,0.05804454884838654,0.1692297162421285,0.06289470610739735,0.22112417550607227,-0.010863755255194297,0.20781353960711038,0.13708067576177685,0.2798891201977136,-0.1059844960006165,-0.18040504173671124,-0.10704410554231591,0.1157652982184047,0.04187405147555782,-0.07329416210892149,-0.005725198421900377,-0.11638822383125233,-0.15134248935701436,0.17983776259134768,-0.07443824727101625,-0.3353647158693333,-0.07915705256909157,-0.15770319289416446,-0.16625111478701865,0.09755037898754695,0.16728647269413074,0.028231447342285155,0.017360576091738994,-0.28812347768571506,-0.019190238489353494,0.022622666790456773,0.02585635327546357,0.0824322105577802,-0.057609023207729725,-0.006722646350098902,-0.23409174754718592,0.12514044527577314,0.04738931436936305,-0.03270178968488941,-0.11264509375163839,-0.19267180247032217,0.04970532333378061,0.028758724967567224,-0.06676510291793564,-0.15391059095215776,1.0,-0.030896077822124467,-0.25192131175672655,-0.10462795616468223,-0.013084477866314273,-0.1346242199339698,-0.15545794198987337,-0.07455918327340208,-0.05639623911801611,0.34614713011845594,-0.15758223048953732,-0.19235468013324572,0.5290052335375885,-0.10396518455196897,-0.26315007302097276,0.1595044228561858,0.13228550866907232,-0.047630298508104366,0.03476788374598499,0.08046629586910091,-0.01089239602806431
E,-0.08387456988737652,0.1604408125284351,0.23321255211223402,0.2167120685214168,0.27176918480545825,0.2888238400435185,0.1726312839889824,0.2698632751904695,0.30453733238898434,0.19009185774920395,0.05986102592025158,0.044616844228584744,0.16695501394305132,0.07648874230674516,0.0703372360371235,0.31323429297922417,0.025440882364229263,0.0028395568189392914,0.2312668907538411,0.012645178095972627,0.07920898169415638,0.03269197517697255,-0.19575034585076947,-0.1783621670615554,-0.04774769934177694,-0.06120977398376554,0.19444579893485858,0.23444492641750653,-0.1508860392783341,0.18326581584968168,0.16342159621054747,0.26186317470467385,0.10618673179704684,-0.2361575399877073,-0.1340565944250726,-0.033997873443329024,-0.1066675172860943,-0.03603754010962426,-0.027026665489512613,0.2448570491469861,0.11652849183395457,-0.15260347753514197,0.15773245423293006,0.00038161824100626455,0.08994144051216849,0.07634860540930294,0.039544027968292546,0.21904358165742563,-0.08337211680380321,0.09136680531834396,0.17177875127562503,-0.030896077822124467,1.0,-0.21152702990087083,-0.11510498102555493,-0.35008224596064647,-0.5717234693884518,0.02825552801861892,-0.2962444205584253,-0.169708498514959,0.6549115905886759,-0.5522081479327982,-0.3166697944638398,-0.12769401922964155,0.7834930332336413,-0.6320315811646245,-0.3314595269567906,-0.07018465341694327,-0.36176410041832774,-0.14983755436200075,-0.06327165814760913,-0.041325293539768285
e,-0.031181939910808466,0.23738559860484212,-0.002898742519240172,0.0461216555126825,-0.09965371713649467,0.058759487824652935,-0.3227013478293854,-0.21689820104014915,-0.037268613557691295,0.003112854182593068,-0.046121655512682457,0.07445921157165625,0.036154255921813296,0.16266970039143666,0.1888267169261691,-0.05882069101660564,-0.0434569778090179,-0.09499794092549156,-0.037360349678230646,0.13202047000069275,0.09598456742700943,-0.022311669650321102,0.0460581878070827,0.191619851422261,-0.01775110016962028,0.11062346616334023,0.040956158447112395,-0.046631141199107606,0.1670780843582186,0.09760311627290519,-0.04304558832396538,-0.21212396320532617,-0.10262044434997313,0.11183193106860831,0.13751254016172854,0.21881507398015748,0.0649378692167942,-0.1229366481179131,0.006359116401583047,0.10085673599345969,0.046076419722738314,0.02926431772667291,0.09371810567674893,-0.12362166401676355,0.01818159305956677,0.0604389970667522,0.03314668384016439,-0.13797906386552322,-0.028670507811975672,-0.1422157994915733,0.06415702169346713,-0.25192131175672655,-0.21152702990087083,1.0,-0.03342281933038467,-0.11862197902952938,0.05611757414052545,-0.2866421155111484,-0.00916903474834431,0.10751462470525248,0.038473676913782166,-0.17239531508135483,-0.03598142380950509,-0.3816870967658511,-0.2594755633684571,0.4728599524264241,0.05816483155533432,0.07534599003110108,0.11183193106860825,0.14342579397756247,-0.09589870864194601,-0.0424646422629053
I',0.11724207635210993,-0.10575668128867327,0.011144872044926053,-0.06821472977201612,-0.4017604930162113,-0.06455171480441382,0.07034588271666341,-0.2979147665135445,-0.07509759642123694,-0.36822468926452134,-0.09512384647569545,-0.09080562435322702,-0.23749602322406294,0.04548885204214035,0.11640014243661347,0.01651642730455633,-0.1376850316969865,-0.16684167061269314,-0.06447258024322028,-0.2726974355878356,0.16711485105180782,-0.1333629794480654,0.1335389508039097,0.13269720578636224,-0.1125248047989294,-0.09996247112143776,0.07527395468366485,0.02339648073208528,0.08312286062404366,0.04960008767413713,-0.10713201476526667,-0.19861731927770754,0.13969842400789215,0.23801206058893837,0.1751163463372261,0.0045098048270359355,-0.0865442245835688,0.11924028220683866,0.09834912224954874,-0.003588669509040375,-0.11221277595456988,0.081415718286368,-0.09150419634998856,-0.13240500358819354,-0.14368820287692366,-0.11810643195523438,0.04069858789094224,-0.07862790241316185,-0.31974292379852665,-0.027929509360644682,-0.19305778477425514,-0.10462795616468223,-0.11510498102555493,-0.03342281933038467,1.0,0.05858538711262481,0.04939178999255088,-0.10766172446828993,0.10852341228968392,0.13524042394445632,-0.09074949684134657,0.23632758894629244,0.042337416460484,0.11809564407967382,-0.05539245908273417,0.03226206135224879,0.09072119641366334,-0.10989653819536033,0.1945987605991099,-0.10502209182635552,0.20813059517502958,-0.006679940775016981
I,0.09296222517045295,-0.18478383228370449,-0.1265432098765433,-0.08281734540921726,-0.33700940204495455,-0.29304092266671145,-0.09145737246248525,-0.1585566012466163,-0.13184513720853336,-0.10606060606060616,-0.008323351297408882,-0.11675785601615585,-0.06358169551301973,-0.0600807878745777,-0.17031809062493222,-0.14072194860686213,0.10949174980720512,0.08154264105457669,-0.13587951955641459,-0.11778824830967222,-0.07780016016961369,-0.1270681773336235,0.014146210319143579,0.11774406687833347,0.19089387655949175,-0.04318809434789175,0.09878510417350052,0.03546446047617711,0.19557449902653393,0.062091980716796905,-0.020370021093167757,0.10176581053200891,-0.003688254498104798,0.15640067609205885,0.2147989665173962,0.1345270143027956,0.26580426183230227,0.2971552658970553,0.011458333333333272,-0.2063215555832183,-0.0071359429967165254,0.24098936161455373,-0.19507968281733756,0.3257101591807086,-0.034712239039400045,0.031968453314557485,-0.13845615238072875,-0.04684823627787093,-0.06105352307392725,-0.1351366438550286,-0.09362882596218638,-0.013084477866314273,-0.35008224596064647,-0.11862197902952938,0.05858538711262481,1.0,0.04011247260601102,-0.08949101643673435,0.41334757131391736,-0.09819695143615202,-0.36491961716623783,0.41113233016481043,0.11362699693433087,0.05294800799554067,0.05747749162325875,0.03293761474020584,0.023473724135221894,0.1497915069291845,0.22538707702692454,0.1298050346285745,-0.06855254029316284,0.057037519071745556
i,0.13983542664538515,-0.09560676392063626,-0.04122670795617796,-0.11177974326383608,-0.10849908581546835,-0.06139590629089472,-0.0306949191645641,-0.026546493178464383,-0.1289810655314249,-0.05971288535667548,-0.0052083751341572325,0.10083864628292823,-0.08994130746352688,0.07455903338090274,0.011917263915219248,-0.21846870435976476,-0.026462167921359955,-0.01630076384392036,-0.10578638734977164,0.06686006439101512,-0.06647765950750778,0.09520344647456758,0.05855975370704905,0.19595693107188158,-0.11963467001945846,0.05575117845529189,-0.22275758791584555,-0.29414312552457833,0.2116814061278093,-0.08746159318792708,-0.1797602208783829,-0.14795451098073525,0.01065204054138423,0.11281139986625736,0.057754913691219295,-0.0008170919130835323,-0.04025677320755983,-0.04217390384786996,0.0035098413530259215,-0.03302450165776988,-0.01073401192401928,-0.030756177248618417,-0.11305251341360202,-0.05690102292221239,-0.18122540030412412,0.05355824940782999,0.08189160003663226,-0.08845004645962169,0.11755237304656149,0.019069440125991356,-0.03173169507444991,-0.1346242199339698,-0.5717234693884518,0.05611757414052545,0.04939178999255088,0.04011247260601102,1.0,-0.2141373719972405,-0.027752465998829974,-0.12233829958373836,-0.4736418894568139,0.6068319613426582,-0.05280830666949755,-0.2508408772353872,-0.6237934792266426,0.6864796939260464,0.3182971889432521,0.07666563483123667,0.1460179812785025,0.012659672765920916,-0.09964479125759125,0.03267718808419229
M',-0.08705364749018946,-0.02425458977860194,-0.20277733204161744,-0.1681449157439176,0.11401096022012287,-0.011545658468869976,-0.003000055501540153,0.009243252709311171,-0.022375570957077515,-0.024265561997558964,-0.23014525340760428,-0.08475344610981345,-0.14743364942011797,-0.264607776070446,-0.2676020528130921,0.09814221884484203,0.13377205299297712,0.19224633396515062,-0.056328990232241374,-0.027811934961873872,-0.12454762663990743,0.09152496618950498,-0.019107927528201365,-0.1369225359123398,0.07377305026365012,0.05264288611309825,0.06788350685040216,0.12615298844518602,-0.14881037668221658,0.06777148059290719,0.07182148792510686,-0.004950529172167673,-0.1741830810789537,-0.13177781497476432,-0.03950073077027893,-0.14971239736501146,-0.09967680155680421,-0.05850241535951803,-0.0819385953964088,-0.12502439872096716,-0.06538111359592262,0.1297422889151958,-0.05659603276707125,0.004996042204208799,0.07399085488828344,-0.04799748111910809,0.0846654648157186,0.018431078557015427,0.1455313432634131,0.008918657522256193,-0.03700689734450192,-0.15545794198987337,0.02825552801861892,-0.2866421155111484,-0.10766172446828993,-0.08949101643673435,-0.2141373719972405,1.0,-0.12924637420981308,0.016898026047094995,-0.2999129858526615,-0.10597463644092553,0.5889151074429316,0.4295584910562439,-0.01096058165647979,-0.23553703745633497,-0.29822062550585526,0.05876932665488496,-0.13177781497476432,-0.15318934238825022,-0.06122476816150879,-0.13555385231071834
M,0.0878412608970624,-0.018511346443743512,-0.018006495742967393,0.019898813925934268,-0.11292278021511186,-0.2652757090595621,-0.0983771187265012,-0.16394318930442567,-0.23658497332763417,-0.1995838446784631,-0.01524977391335306,-0.013434017970724717,0.030213095309878934,-0.05437100701053645,0.1142863763981904,0.022609105953471903,0.03761670917910055,-0.14933391060135484,-0.07791730423020347,-0.017042001063514795,-0.04406035101896945,-0.13298210287372558,0.16302784374362958,0.10835680282294183,0.12651608867582612,0.10327827608982364,0.11414963409527806,-0.015464231448420318,0.02183589672667916,0.024293928448120294,-0.18508805358282007,-0.049710143926851094,-0.08812875338017225,0.0681213476347642,0.05850681440120141,0.09039184012184247,0.02003086633236971,0.11717941667537381,0.06156240423824309,-0.15397601560745855,-0.05692315141952151,0.27689594098018483,-0.14275898312272323,0.2604602445948742,0.03982292155550118,-0.018374911631259917,0.08505929893285588,-0.00876005556225627,-0.11793200944693834,0.1639431893044256,0.06842278685086019,-0.07455918327340208,-0.2962444205584253,-0.00916903474834431,0.10852341228968392,0.41334757131391736,-0.027752465998829974,-0.12924637420981308,1.0,0.11552916358386268,-0.29910106622479543,0.18345933693936012,0.28574285828191714,-0.04706265962725243,0.04559731343928153,0.06547402523187294,0.10769426969774805,-0.1802753674492561,0.2796111875776664,0.16090318697821124,0.24912324211583825,0.10797894944698333
m,-0.18578005609063716,0.04382652097480299,-0.1876419464163191,-0.19385090468771354,0.06784542819663776,0.10499508891136844,-0.07461367559749053,-0.15065141852912403,-0.1042787652003789,-0.12259104097619743,-0.13695440538976106,0.013951790718260007,-0.19048247580301794,0.031233971695582775,-0.09554291465002342,0.06782149085218799,0.15076178569890827,0.13747152094904372,-0.07910098088275927,-0.10284813160289823,-0.06850744508854764,-0.18782532876736338,-0.05876178150862555,0.025953352544756832,0.06116926799465532,0.05225199959573751,0.03768559713159913,-0.1392840316886098,-0.09023636791314613,-0.2483021214391668,0.02464508679988372,-0.2148378532283761,-0.07697485039752368,-0.10575994933655364,-0.1116667253839996,-0.050317052216429604,0.044080697461096434,-0.03320605271038138,-0.28986479782222374,-0.10165344113891328,0.008633566639363426,0.16129177994814609,-0.07569757139395086,-0.060859783825400575,0.041997312630729956,0.21800151041880683,0.20747650114065647,0.17719471551208932,-0.07386685407509583,-0.030888841513429237,0.28204097133138595,-0.05639623911801611,-0.169708498514959,0.10751462470525248,0.13524042394445632,-0.09819695143615202,-0.12233829958373836,0.016898026047094995,0.11552916358386268,1.0,-0.07535431193969558,-0.06976617652171102,0.2854822962836311,-0.14610228080572576,-0.17106918537271446,0.22461048372608805,-0.028400165428552667,0.027835603254996254,0.10290157232745722,0.10521141107421358,0.12266031189989243,-0.13694775891619418
E||,-0.09592574384482566,0.1007410984402533,0.26232226011899096,0.28817915348508794,0.04129919504498954,0.2375189716217165,0.09858651039965237,0.18092077527621628,0.33532137433104403,0.07615317221713429,0.15070286746925324,0.026376680288240525,0.38490378607871767,0.2364246637454404,0.31079578563772,0.281107769941786,-0.13368773506401227,-0.13560828014715245,0.1619676288045872,0.01551777826154373,0.1658176783873813,0.009045307331553268,-0.024069117507104706,-0.08080164239354629,-0.021388184997778243,0.02977744014698504,-0.0617115452787551,0.1250611446423347,-0.06863792033943324,0.024549460771932007,0.16593642014508386,0.1870177675319135,0.13808824955120114,-0.054608131909221175,-0.13737464563885982,0.046592984966846204,-0.03309561425052622,-0.0813318142725582,0.019562701126437543,0.34522100551834806,-0.015033665241544984,-0.24272972327276846,0.1755182333191914,-0.02664524164252565,0.05593246743183885,-0.07677106583150871,-0.12070799684584688,0.055194017563050084,0.05879984367317135,-0.004239358997689992,0.029444143247351756,0.34614713011845594,0.6549115905886759,0.038473676913782166,-0.09074949684134657,-0.36491961716623783,-0.4736418894568139,-0.2999129858526615,-0.29910106622479543,-0.07535431193969558,1.0,-0.5612911312941556,-0.539196955890708,-0.03131181598747163,0.46794115527421337,-0.4700591450217759,-0.10197305747832591,-0.2323207083737709,-0.1874879195549925,-0.035951600128517815,0.06502682910164843,-0.04356068418690333
I||,0.19782153997480817,-0.2893632430408513,-0.09586240389281792,-0.16165317222466616,-0.176749434551868,-0.17479811929053335,0.03999514800835723,-0.18702407111738004,-0.217666127279843,-0.2607492956349915,0.0075972770236135195,-0.10330775576507215,-0.23336925010924592,-0.13281498605999806,-0.11948522186434885,-0.16349848763963748,0.059471746596780097,0.08721842121712528,-0.152985725266113,-0.16397450157644167,-0.08917525952455832,-0.047626110838431254,0.12673073629879103,0.21368870962755332,-0.06229758521840695,-0.04778260585100151,-0.0704012409242229,-0.09296222517045298,0.23869086137849066,-0.03248068778120549,-0.08823102622847684,-0.023696028667751334,0.09211160465612839,0.2525448262315423,0.2263555185153836,0.03744438674086578,0.1129526488907925,0.15469992634358204,-0.025882849051060784,-0.1245405238965127,-0.01990220953107807,-0.06520208650015269,-0.06898609317663641,-0.07694955082319384,-0.0968127485004974,-0.08758131524984007,-0.0009177788727678644,-0.18958984468068585,-0.09287936062577146,-0.04285714285714288,-0.1550317726573275,-0.15758223048953732,-0.5522081479327982,-0.17239531508135483,0.23632758894629244,0.41113233016481043,0.6068319613426582,-0.10597463644092553,0.18345933693936012,-0.06976617652171102,-0.5612911312941556,1.0,-0.06181391994276011,-0.04145192224043265,-0.4212627496850187,0.38480638389142463,0.27808253328858545,0.033986990327935104,0.07763237542601492,-0.06195121541733012,-0.06014410769334365,0.011469361495925846
i||,-0.0008325531802523568,-0.080834508764885,-0.18652435086367802,-0.1557042823980363,-0.12242158931000335,-0.23118053094425878,-0.06775035867422596,-0.10674731465332506,-0.23453609600406886,-0.06838991665013004,-0.17949823439988125,-0.10795713548147617,-0.27853084354989,-0.19585852357578737,-0.18796452887387138,-0.11904806157105811,0.06341413575656861,0.04558871508213301,-0.06083858780547798,0.10421523328383395,-0.1103608873212223,0.010528974202067685,0.0633792580089545,0.008606728043895118,0.1379199584107697,-0.03298220359548796,0.07766247596336363,-0.054179961418508095,-0.1512847345876034,-0.07277100682300355,-0.12855254546028508,-0.12447072574154856,-0.2145716646651834,-0.06967090682605903,-0.006312145218095641,-0.03533066646756179,-0.08845655298841838,0.05082410800092423,-0.05798895015958953,-0.28125425860439845,-0.02326259872915679,0.24409861835074131,-0.07209082176118516,0.0719001659218545,0.08235839828649431,-0.055386769726276056,0.06217773470401187,-0.06113421152159611,0.03061993259763298,0.03488071196770044,-0.06037366597683263,-0.19235468013324572,-0.3166697944638398,-0.03598142380950509,0.042337416460484,0.11362699693433087,-0.05280830666949755,0.5889151074429316,0.28574285828191714,0.2854822962836311,-0.539196955890708,-0.06181391994276011,1.0,0.22361941552089748,-0.1633499380170644,0.0995434987815105,-0.02404633383194659,0.09903324962878933,0.13791995841076987,0.03489052139482324,0.014776392186864143,-0.15895868097916968
OD,0.03464019627477772,-0.1023536249973784,-0.07513869360770682,-0.1211335325549918,-0.060007973907637596,-0.12439742461986605,0.26263060961878515,0.03227466910784127,-0.04109371415795775,-0.039521001183274236,-0.07392708236812028,-0.16247785231701373,-0.034251038117411606,-0.2109610066483954,-0.04887636629875827,0.00041370208129466106,0.04559253006382171,0.12206773840588328,-0.11463864938088761,0.004161897608863008,-0.11921650936789259,0.03665455092622783,-0.05853344621259098,-0.0229552402235214,0.13045405630158546,0.030460470835055566,-0.17237501121311047,0.12319404212611088,-0.2654498929980034,-0.08672830186159267,0.14395831435292183,0.06834050524415822,0.06808277192696417,0.056631218239447834,-0.13064189298985718,0.011353179365372435,-0.006645771733160702,0.11183235626183351,0.13432073607289763,-0.026600742573711287,-0.11215703015845858,-0.17347054065262899,0.06695304326054573,-0.044409177507410504,-0.03714581376406773,-0.2252506787182216,-0.14816291294221354,0.020929156498855274,0.1306676181372316,0.09609309246645739,-0.21214307137943228,0.5290052335375885,-0.12769401922964155,-0.3816870967658511,0.11809564407967382,0.05294800799554067,-0.2508408772353872,0.4295584910562439,-0.04706265962725243,-0.14610228080572576,-0.03131181598747163,-0.04145192224043265,0.22361941552089748,1.0,-0.11809357899145302,-0.3657425165314821,-0.013895837783916419,0.15069601345990183,-0.16483729594696409,-0.09305746574741182,0.12635215854735418,0.08719700215137231
ED,0.04323440853837793,0.10564391081028335,0.16315092437061238,0.227062662961987,0.15677365643422067,0.16891142140403054,0.08444736366302757,0.15633900859431654,0.10735926253603736,0.1337657986868563,0.041150514970457214,0.032239066107258255,0.1359420424528679,-0.0538713705157651,-0.0602971644284891,0.32697533108569865,0.04327691511403996,-0.012588462330199326,0.13873844601915714,-0.07652083900356905,0.03454631547853923,-0.08389313693407635,-0.1307186417292799,-0.13972341289907422,0.08551720848970668,-0.1217521703634554,0.21135366633359118,0.21146258816667532,-0.1551047531688157,0.15637604395852836,0.056948573742630064,0.34012515476466754,0.05983251398751722,-0.21900748515656576,-0.023704523133481478,-0.07980293557355399,-0.07602899844645447,0.047995584301736074,0.02391063651527551,0.15493881666267967,0.05827497923043679,0.05919630578074951,0.000849803936968596,0.18356124093135615,0.1544079289982788,0.06671005677032199,-0.021171699649182283,0.15540178688746153,-0.10780272725151975,0.06101314732522875,0.148873443617264,-0.10396518455196897,0.7834930332336413,-0.2594755633684571,-0.05539245908273417,0.05747749162325875,-0.6237934792266426,-0.01096058165647979,0.04559731343928153,-0.17106918537271446,0.46794115527421337,-0.4212627496850187,-0.1633499380170644,-0.11809357899145302,1.0,-0.7031858442731488,-0.32849550690585017,-0.13694976545476314,-0.18855501579193854,-0.11684596709107194,-0.056581495743578916,-0.010055966353275504
NP,-0.07116912650562783,0.08865113202724051,-0.17870913625277587,-0.10582099245243973,-0.14141840836445246,-0.014718964961859083,-0.20756295199190258,-0.13546000499920682,-0.0950381494455788,-0.08912988545991907,-0.04388700074577923,0.10512758974322496,-0.0971926698491011,0.14248208478966243,0.055532306280900334,-0.2468990151060445,0.01535134060001167,-0.01405295181566502,-0.15681953714159014,0.034497732220219436,0.005444511601303454,0.025591203917036762,0.05762679099698677,0.1869859805432897,-0.14250035748404402,0.07593900749983461,-0.08420223349094168,-0.23498780935996372,0.2243314045493438,-0.10757522790284989,-0.15015112308714892,-0.2927020394283177,0.00045437537724745574,0.16345629240816834,0.15463853395412636,0.15517010213184473,0.09385094349587078,-0.09831521542374864,0.06416418455884228,-0.07741720516547412,-0.031208553028254385,0.1228365580136779,-0.11447243660094017,-0.09667407791599114,-0.16381834206469031,0.19395149718928184,0.20423971942983418,-0.022861782664937685,0.15043006166334738,-0.02689740225622132,0.13182428750406477,-0.26315007302097276,-0.6320315811646245,0.4728599524264241,0.03226206135224879,0.03293761474020584,0.6864796939260464,-0.23553703745633497,0.06547402523187294,0.22461048372608805,-0.4700591450217759,0.38480638389142463,0.0995434987815105,-0.3657425165314821,-0.7031858442731488,1.0,0.3160116267772711,0.08456190082718773,0.23144665905088227,0.20527473400471627,-0.0034137149430570196,3.6635821086936197e-16
сложные,-0.12225456107973384,0.13067091538844774,0.15715741548687617,0.06896001299002456,-0.012019924972994572,-0.17649884276297428,-0.010620660356839446,-0.0034705728296218962,-0.03142333130354167,-0.09916172826175015,0.1058344643805236,0.009399296997902663,0.11994949558163805,-0.016743797254046625,0.15227064631850964,-0.10721217644169954,-0.11650441468521111,-0.23022190226160494,-0.06707539458444119,0.04155718026450353,-0.04131949475189316,0.014621886676346316,0.1172031327899685,0.06253361616273412,-0.029904733401211744,-0.18466973891986602,-0.18331083159014364,-0.16449318328578966,0.0610304835186627,-0.08950050448064419,-0.054693394362080004,0.040627617082394575,0.09337060541844525,0.16855395189773914,0.13034446801575672,0.08790009808191424,-0.016674835934373997,0.14758693810148615,0.19118599146729712,-0.0389020092498046,-0.006671774437413478,-0.13706615093678232,0.08713388491267936,-0.21706480528695177,-0.018435594164433838,-0.18154366954098852,-0.029677840816402862,-0.07484428974620769,0.03512750848840707,-0.054704760646934886,-0.03737911651447416,0.1595044228561858,-0.3314595269567906,0.05816483155533432,0.09072119641366334,0.023473724135221894,0.3182971889432521,-0.29822062550585526,0.10769426969774805,-0.028400165428552667,-0.10197305747832591,0.27808253328858545,-0.02404633383194659,-0.013895837783916419,-0.32849550690585017,0.3160116267772711,1.0,-0.07552664517318898,0.20824568895752923,0.2059914407131768,0.07746366837661119,-0.14362358698194358
GCR,0.07135661151709648,-0.0031495097815216625,0.026185956817530283,0.041554759857368916,0.20760858618534758,0.16304958045257742,0.1536732160616158,0.10070859075657834,0.053271979050787,0.24406366179590552,-0.07134432965916274,-0.026264640168273415,-0.21331795624148825,-0.028533810368279993,-0.02606683165782031,-0.07306074219224624,0.1117013745967223,0.1930490205188738,-0.018297980497986085,0.0921769729394771,-0.14173554747585707,0.08755571723581553,-0.0476300045390492,0.011256274357831525,0.24670007053537238,-0.05280350230305094,0.026559632016571057,-0.12001063365379555,-0.11731614737751625,0.07339311287577358,0.23979616443333066,-0.08645390008234827,-0.02885334788201946,-0.06789878817637701,-0.07287813201587937,0.07666563483123674,0.11775159191547294,6.670339650906166e-18,-0.09469389858534702,-0.0676407728617303,0.237908932295546,-0.068284483896557,0.029372467990404338,4.554464228720926e-17,-0.054854534495703614,0.07287813201587953,-0.020474255671964956,-0.048262255129718545,0.09805673606249414,-0.0066399080041428344,0.03930982473369197,0.13228550866907232,-0.07018465341694327,0.07534599003110108,-0.10989653819536033,0.1497915069291845,0.07666563483123667,0.05876932665488496,-0.1802753674492561,0.027835603254996254,-0.2323207083737709,0.033986990327935104,0.09903324962878933,0.15069601345990183,-0.13694976545476314,0.08456190082718773,-0.07552664517318898,1.0,-0.10994734259699056,0.01978799080722529,-0.21360957033679526,-0.060212142558150085
